# General
## Title
### Electricity Demand
## Abstract
### CMIP5
## Date
### 2021-05-17
## Date type
### Publication: Date identifies when the data was issued
## Unit
### MW hours
## URL
### https://cds.climate.copernicus.eu/
## Data format
### CSV
## Keywords
### ERA5 : reanalysis : Copernicus : C3S : C3S Energy : WEMC
## Point of contact
### Individual name
#### Alberto Troccoli
### Electronic mail address
#### info@wemcouncil.org
### Organisation name
#### World Energy & Meteorology Council
### Role
#### Owner: Party that owns the resource
# Usage
## Access constraints
### Intellectual property rights: The IP of these data belongs to the EU Copernicus programme
## Use constraints
### Creative Commons
## Citation(s)
### NA
## Temporal extent
## Begin date
### 1970-01-01-0000
## End date
### 2098-12-31-0000
## Temporal resolution
### 3 month
## Geographic bounding box
### westBoundLongitude -22.00
### eastBoundLongitude 45.00
### southBoundLatitude 27.00
### northBoundLatitude 72.00
## Spatial resolution
### NUTS0
# Lineage Statement
## Original Data Source
## Statement
### The original data sources are ECMWF ERA5 Reanalysis (available at: https://cds.climate.copernicus.eu)
#
Date,AT,BA,BE,BG,CH,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IT,LT,LU,LV,ME,MK,NL,NO,PL,PT,RO,RS,SE,SI,SK,UK
2013-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-28,70342704.1,12329398.3,85946269.09999998,37723456.0,65330309.39999999,63980162.0,526169112.4999998,33926025.3,8163625.699999997,50024260.2,248918397.3,84232857.7,497661502.8999999,17182121.3,40593154.4,26385126.800000004,312702561.1,10901738.0,6334178.1000000015,7230175.500000001,3415740.5,7902480.599999999,112093092.8,130867883.8,149683594.2,49404322.8,52640324.3,39560032.1,139920591.6,13670543.7,28091645.5,341494090.50000006
2014-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-28,69428526.89999999,12186684.3,84691981.5,36999911.0,63397507.2,62306630.4,522276322.1,33505982.0,7851986.1000000015,49585575.7,244270163.50000003,81929926.40000002,468954188.1999999,17030207.0,40431911.3,26227439.299999993,313642576.50000006,10791178.5,6305844.5,7098952.400000001,3401376.6,7805481.199999997,111641242.70000002,128467968.4,148527279.0,48414820.40000001,51763989.40000001,38848299.6,135711711.3,13539097.6,27779742.7,336388412.2
2015-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-29,70478681.3,12403521.3,85749837.1,37975039.8,64691644.7,63758556.99999999,526651779.4000001,33973129.0,8103511.1000000015,50526808.6,249057716.3,84171716.4,488103854.2000001,17553953.900000002,41138457.2,26303528.9,320291040.3,10875291.5,6319630.999999999,7209597.799999999,3497056.9,7939600.400000001,112354542.1,130845226.9,150052639.1,49114438.99999999,52930813.49999999,39987229.9,138783875.6,13793658.2,28180466.300000004,340474903.5
2016-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-28,70166301.30000001,12279542.5,85926798.79999998,37720733.6,64799976.3,63727380.1,527229485.3,33834274.90000001,8117115.699999997,49948055.69999999,246221290.9,83666734.39999999,490988290.0,17062935.8,40577495.7,26173327.7,311011650.70000005,10922096.4,6353409.699999997,7245210.4,3376073.5000000005,7847373.6,112325589.70000002,129193408.79999998,150168856.2,48980298.2,52127306.3,39157666.5,137398018.2,13659021.599999998,27986541.7,339549991.90000004
2017-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-28,69323535.39999999,12187080.900000002,84676427.69999999,37782002.6,63565204.50000002,62601068.0,521911523.0,33615387.800000004,8071368.5,49336811.3,245870896.5,83396161.9,469580545.8,17000578.599999998,40467766.0,26096425.1,312304001.1,10859324.4,6315929.9,7207829.200000001,3378337.4,7822006.5,111459401.0,128539111.5,148948609.60000002,48970818.5,52310162.9,38988561.4,136301125.0,13541266.9,27796323.9,335774190.8
2018-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-28,68653477.6,12007034.7,84030179.1,36453347.8,62589211.30000001,61708220.0,520248436.9,33230195.3,7832194.3,49232863.7,244997518.0,83045394.00000001,457329815.7000001,16831346.0,40181602.70000001,25972866.90000001,313640924.70000005,10732308.9,6290286.800000003,7062201.6,3313344.3000000007,7636960.1000000015,111321752.4,126850780.7,147973561.90000004,48827533.2,51456387.5,38116377.1,134911979.0,13454812.5,27640461.4,331684773.1
2019-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-29,70207859.20000002,12344926.2,85838801.89999999,37707362.8,63935243.3,63977221.8,527653435.7000001,33776977.5,7988205.500000001,49826553.99999999,249197647.20000005,82630813.3,483235327.7000001,17459205.799999993,40887485.20000001,26415511.5,317060242.40000004,10895166.4,6332835.300000003,7191853.8,3423830.4000000013,7860683.800000003,112687014.09999998,127965814.1,150366533.20000002,49338256.8,52232890.6,39627449.8,135780294.20000002,13751322.0,28160467.90000001,340361548.6
2020-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-28,69705031.0,12090275.8,85157321.70000002,36688964.0,64030265.1,62756712.6,523604886.7000001,33568979.8,7810065.599999999,49683353.5,245421106.1,81133757.6,477329788.7000001,16868629.0,40326042.1,26348453.0,313398190.2,10811957.000000002,6328099.4,7100729.199999997,3336476.8000000007,7701594.8999999985,111827534.1,128139830.5,149058127.3,48650152.8,51584865.99999999,38267014.3,135224789.70000002,13554614.700000005,27740917.70000001,339870099.0
2021-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-28,69324243.4,12067723.0,85170030.6,36815770.9,63082046.4,62540272.0,524077626.1999999,33602711.49999999,7933179.800000003,48338957.7,244820855.3,81759618.29999998,470887286.8000001,16765554.900000002,40101446.3,26144643.70000001,310802606.4,10817565.0,6314359.300000003,7134209.0,3306070.7,7661833.099999999,111960339.80000004,127134891.60000002,148786371.4,48845096.99999999,51152426.2,38296628.9,134916101.4,13519793.8,27705728.40000001,335442302.1
2022-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-28,69630906.9,12176742.2,85058880.60000001,36557830.2,63967235.20000001,63005193.7,523609203.3,33442764.20000001,8000730.7,48281552.6,246251527.2,83428667.39999998,477750466.3,16961999.400000002,40512344.4,26044865.8,311120696.40000004,10794012.9,6322995.4,7146973.2,3325830.9000000013,7701461.000000001,111584479.9,128534946.8,148861785.50000003,49035234.0,51396869.6,38561599.2,136630628.2,13581808.299999995,27924001.9,334997787.40000004
2023-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-29,70042531.60000001,12295128.400000002,85262820.49999999,37673038.40000001,64230527.5,63176065.39999999,522884061.0,33595191.3,7960260.3,48739842.7,249009002.00000003,82344295.4,484916045.4,16899614.0,40247431.40000001,26127865.6,311336839.0,10807891.3,6322093.8,7146213.800000003,3404243.4000000013,7921676.1,111676654.6,127783944.59999998,148934428.0,49215194.0,51556009.39999999,39525451.5,135868454.7,13538404.6,27836147.9,337998905.4
2024-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-28,69290296.10000001,12182335.4,84681720.5,37197634.70000001,63328225.2,62036097.8,523328065.2999999,33392156.1,7756041.1000000015,49635225.5,246450183.1,80756500.9,464302354.8,17102830.4,40463692.2,26094614.1,315843826.9,10787052.1,6327660.4,7086792.199999997,3397250.7,7835056.4,112004790.6,124703061.7,148685322.1,48896383.3,51684504.0,38760648.1,132802845.0,13563398.7,27793397.7,332650416.8
2025-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-28,69256411.39999999,12105053.0,84633785.60000001,36291427.7,63490228.00000001,62117203.7,521471596.00000006,33392166.399999995,7935197.000000001,48820107.0,246379399.10000005,82778929.69999999,469973829.6,16742033.5,39904072.3,26024751.2,311928219.8,10789678.7,6308401.5,7145280.3,3335194.2000000007,7692252.0,111589276.79999998,128657631.4,148293129.1,48926373.9,50800675.9,38219342.00000001,136132828.9,13478103.000000002,27564795.8,333825134.8
2026-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-02-28,69639612.7,12250991.699999996,84949936.60000001,37141278.0,63638769.09999999,62565171.29999999,522963481.6,33383949.70000001,7918561.3999999985,51223479.3,246848847.6,82687086.39999999,473843259.6,17177407.2,40431741.3,26001365.1,318057858.80000013,10799353.7,6309999.700000001,7132542.6,3448555.4,7831657.800000003,111527041.4,127193702.2,148845779.60000002,48839828.3,51892220.8,38937994.1,135174507.2,13623632.2,27762802.20000001,334938439.10000014
2027-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028-02-29,69913150.2,12210564.4,85099964.70000002,36855930.0,64068554.5,62882133.6,524272584.0000001,33560681.5,7936034.999999999,48261667.9,246017884.3,82308317.8,479346156.9000001,16802398.4,40231498.3,25956166.6,311358278.0000001,10832462.7,6317354.699999997,7147062.5,3332386.8000000007,7781977.6000000015,111657095.5,128546842.2,148982675.0,48809584.2,51202513.6,38827206.00000001,136896420.9,13573397.099999998,27800912.3,334817459.00000006
2028-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-02-28,69538706.60000001,12140111.900000002,85206681.29999998,37093069.2,63677197.59999999,62786976.1,523969684.4,33668901.8,8000376.1,49431762.5,247758149.80000004,82715577.49999999,475275074.5000001,16874429.900000002,40359239.00000001,26207142.70000001,311407571.7,10890847.2,6334503.800000003,7195727.5,3333866.3000000007,7770830.900000001,112015765.5,126989106.0,149295601.50000003,49115694.0,51774186.99999999,38675468.3,135769677.5,13525439.400000002,27817203.4,336345905.00000006
2029-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-02-28,69512566.7,12171412.599999998,84951325.60000001,37434298.99999999,63641266.40000001,62682061.3,522767270.3,33430068.40000001,7964345.3999999985,50213806.1,246466463.6,82394584.5,474620378.2000001,16989436.799999993,40368008.20000001,25971699.6,315167609.8,10817235.7,6325719.6000000015,7168184.1,3378592.6,7843568.800000003,112041211.1,126439778.1,149234683.2,48695303.50000001,52522022.8,38957439.3,134575447.4,13543819.900000002,27859838.00000001,333675495.1
2030-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2031-02-28,70026419.4,12289067.0,85494742.2,37578932.50000001,64133047.2,63569323.1,526842801.4,33762331.0,8090151.4,48540226.1,249044178.4,83359155.6,473883968.0,17079231.2,40460526.49999999,26094492.9,314769706.80000013,10845189.999999998,6320294.200000001,7201978.8999999985,3411130.7,7952146.999999999,112536096.8,129206121.19999996,149681290.09999996,49293130.6,52319367.9,39591868.4,137958385.7,13594878.099999998,27998859.300000004,337192827.10000014
2031-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2031-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2031-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2032-02-29,68930634.5,12045009.2,84348742.29999998,37255020.6,62801654.20000001,62175640.8,521213858.7,33515736.0,8022375.0,49310209.50000001,245713887.3,82726023.6,460686782.0,16677635.3,40183608.90000001,25915490.5,309542642.2,10863388.6,6305460.6000000015,7187675.7,3310958.8,7742598.3999999985,111472271.9,128398316.7,149055901.7,48983804.50000001,51875916.1,38707353.9,136845712.0,13418618.799999995,27644750.70000001,332534352.30000013
2032-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2032-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2032-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2033-02-28,69630327.8,12114872.1,84932090.79999998,36722159.60000001,63929369.79999999,62596709.3,524518385.00000006,33508717.800000004,7891737.2,48597919.7,247963789.9,81742281.3,474650856.1,16719632.699999996,40013861.50000001,26110756.7,313724429.50000006,10820142.2,6329410.0,7143409.300000003,3325880.9,7707431.7,112043928.6,126639757.6,148890098.0,48913564.3,51162502.2,38357439.7,134826947.20000002,13548184.1,27718850.4,335727962.5
2033-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2033-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2033-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2034-02-28,69726186.50000001,12141471.2,85069508.99999999,36890732.90000001,63726955.60000001,62677617.70000001,523624874.9,33561880.7,7918721.3999999985,51006952.2,248625269.6,82179431.7,475435727.1000001,17067100.299999993,40496749.90000001,26221211.0,316235764.00000006,10844498.299999997,6331463.8,7141851.1,3394253.0,7760344.099999998,111651880.5,127661565.5,148955637.4,49192323.90000001,51603582.40000001,38691920.2,135613238.20000002,13594395.5,27799564.500000004,335906559.90000004
2034-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2034-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
